racetrack,country,continent,length,length_type,track_type,race_name,organizer,race_rank,race_type,race_special,latitude,longitude
Kranji,Singapore,Asia,1600,Mile,Turf,Kranji Mile,STC,1,G1,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Silver Bowl,STC,3,G3,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Stewards' Cup,STC,2,G2,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Aushorse Golden Horseshoe,STC,2,G2,,1.422841,103.763552
Kranji,Singapore,Asia,1800,Mile,Turf,Singapore Derby,STC,1,G1,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Jumbo Jet Trophy,STC,3,G3,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Committee's Prize,STC,3,G3,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Synthetic,Merlion Trophy,STC,2,G2,,1.422841,103.763552
Kranji,Singapore,Asia,2000,Medium,Turf,El Dorado Classic,STC,3,G3,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Raffles Cup,STC,1,G1,,1.422841,103.763552
Kranji,Singapore,Asia,1800,Mile,Turf,Queen Elizabeth II Cup,STC,1,G1,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,EW Barker Trophy,STC,2,G2,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,SAAS Fee Stakes,STC,3,G3,,1.422841,103.763552
Kranji,Singapore,Asia,2000,Medium,Turf,Singapore Gold Cup,STC,1,G1,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Synthetic,Colonial Chief Stakes,STC,3,G3,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Colonel Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Colonel Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Singapore Turf Club Trophy,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Singapore Turf Club Trophy,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Yong Thau Yin Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Yong Thau Yin Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Abdul Mawi Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1700,Mile,Turf,Abdul Mawi Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Novice Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Novice Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Restricted Maiden Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Restricted Maiden Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Restricted Maiden Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Open Maiden Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1100,Sprint,Turf,Open Maiden Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Open Maiden Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Open Maiden Races,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Kranji Stakes A,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Kranji Stakes A,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Kranji Stakes A,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1700,Mile,Turf,Kranji Stakes A,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Kranji Stakes B,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Kranji Stakes B,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Kranji Stakes B,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1700,Mile,Turf,Kranji Stakes B,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Kranji Stakes C,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Kranji Stakes C,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Kranji Stakes C,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1700,Mile,Turf,Kranji Stakes C,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Graduation Stakes,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Graduation Stakes,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1100,Sprint,Synthetic,Magdalene Tan Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Synthetic,Magdalene Tan Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Synthetic,Red Numbers Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,S.R. Nathan Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1100,Sprint,Synthetic,Rocket Man Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Synthetic,Rocket Man Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,William Henry Macleod Read Cup,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Hongkong Great 2023 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Prosperous Return 2022 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Hard Too Think 2021 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Top Knight 2020 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,I'm Incredible 2019 Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Debt Collector 2018 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1800,Mile,Turf,Quechua 2017 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Laughing Gravy 2016 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Stepitup 2015 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Lim's Kosciuszko 2023 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Lim's Lightning 2021 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Aramaayo 2020 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Makanani 2019 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Gilt Complex 2017 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,2000,Medium,Turf,Debt Collector 2016 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Stepitup 2015 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,War Affair 2014 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Lim's Kosciuszko 2022 & 2023 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Lim's Lightning 2021 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Inferno 2020 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Aramco 2019 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Lim's Cruiser 2017 & 2018 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Korea Racing Authority Trophy,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Zac Spirit 2016 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,War Affair 2015 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Zac Spirit 2014 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Golden Monkey 2023 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Lim's Kosciuszko 2022 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Hard Too Think 2021 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Top Knight 2020 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1800,Mile,Turf,Sun Marshal 2019 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Japan Racing Association Trophy,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1800,Mile,Turf,Jupiter Gold 2018 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Infantry 2017 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Well Done 2016 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Golden Monkey 2023 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Relentless 2022 Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Mr Malek 2021 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Siam Blue Vanda 2020 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,What's New 2019 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Elite Invincible 2018 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Alibi 2017 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Titanium 2016 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,War Affair 2015 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Super Salute 2023 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1100,Sprint,Turf,Bold Thruster 2020 Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Alibi 2017 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Well Done 2016 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Spalato 2014 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Super Easy 2013 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Ato 2012 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Coin Toss Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Golden Monkey 2022 Stakes Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,2000,Medium,Turf,Starlight 2021 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Inferno 2020 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,2000,Medium,Turf,Top Knight 2019 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Mister Yeoh 2018 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Countofmontecristo 2017 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Debt Collector 2016 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Spanish Bay 2015 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,January 2023 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1100,Sprint,Turf,Golden Monkey 2022 Maiden Stakes,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Tiger Roar 2021 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Bold Thruster 2019 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Be Bee 2018 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Countofmontecristo 2017 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Conflight 2016 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Kiwi Karma 2015 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,War Affair 2014 Stakes Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,I'm Incredible 2019 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Elite Excalibur 2018 Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Twickenham 2016 & 2017 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Flax 2015 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Magneto 2014 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Super Ninetyseven 2013 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Keep Away 2012 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Flying Fulton 2011 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Always Certain 2010 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Super Gold 2009 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Chevron 2008 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Bold Thruster 2020 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Blizzard 2019 Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Clarton Super 2018 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1000,Sprint,Turf,Big Brother 2017 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Quechua 2016 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Emperor's Banquet 2015 Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Stepitup 2014 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Martin 2013 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Tenzing 2012 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Fatkid 2011 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Goldschatz 2010 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Super Dynasty 2020 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Pennywise 2019 Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1100,Sprint,Turf,Maximum 2018 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Nova Strike 2017 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Daniel 2016 Maiden,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Best Tothelign 2015 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1100,Sprint,Turf,Order of the Sun 2015 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Johnny Guitar 2014 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1100,Sprint,Turf,Stepitup 2013 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Flying Fulton 2012 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Zac Influence 2011 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Hongkong Great 2022 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Big Hearted 2020 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Mr Clint 2019 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Elite Invincible 2018 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Gilt Complex 2017 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Bahana 2016 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1600,Mile,Turf,Cooptado 2015 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1400,Sprint,Turf,Quechua 2014 Novice,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Tropaios 2013 Handicap,STC,4,Local,,1.422841,103.763552
Kranji,Singapore,Asia,1200,Sprint,Turf,Better Life 2012 Handicap,STC,4,Local,,1.422841,103.763552
Kincsem Park,Hungary,Europe,1400,Sprint,Synthetic,Kaposztasmegyeri Dij,KNK,3,G3,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1600,Mile,Turf,Hazafi Dij (Hungarian 1000 Guineas),KNK,3,G3,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1600,Mile,Turf,Batthyany-Hunyady Dij,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1600,Mile,Turf,Nemzeti Dij (Hungarian 2000 Guineas),KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1800,Mile,Turf,Millenniumi Dij,KNK,1,G1,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2000,Medium,Turf,Alagi Dij,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2400,Long,Turf,Magyar Derby,KNK,1,G1,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1200,Sprint,Turf,Kozma Ferenc Emlekverseny,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2400,Long,Turf,Magyar Kancadij (Hungarian Oaks),KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2000,Medium,Turf,Kisber Dij,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1000,Sprint,Turf,Overdose Dij,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1600,Mile,Turf,Imperial Dij,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2400,Long,Turf,Kincsem Dij,KNK,1,G1,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2400,Long,Turf,Kovacs Mihaly Emlekverseny – Magyar Haromevesek Nagydija,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1300,Sprint,Turf,Grof Karolyi Gyula Emlekverseny,KNK,3,G3,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2000,Medium,Turf,Grof Szechenyi Istvan Emlekverseny,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1400,Sprint,Turf,Szent Laszlo Dij,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1400,Sprint,Turf,Kallai Pal Emlekverseny-Budapesti Dij,KNK,3,G3,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2800,Long,Turf,Magyar St.Leger,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1600,Mile,Turf,Ketevesek Kriteriuma,KNK,3,G3,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2800,Long,Turf,Lovaregyleti Dij,KNK,2,G2,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1600,Mile,Turf,Kétévesek Kritériuma,KNK,4,Local,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2200,Medium,Turf,Szent István Dij,KNK,4,Local,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1200,Sprint,Turf,Budapesti Dij,KNK,4,Local,,47.498578,19.123467
Kincsem Park,Hungary,Europe,1900,Medium,Turf,Budapesti Dij,KNK,4,Local,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2000,Medium,Turf,Budapesti Dij,KNK,4,Local,,47.498578,19.123467
Kincsem Park,Hungary,Europe,2400,Long,Turf,Kállai Pál Emlekverseny,KNK,4,Local,,47.498578,19.123467
Taipa,Macao,Asia,1800,Mile,Turf,Winter Trophy,MJC,3,G3,,22.15461,113.54787
Taipa,Macao,Asia,1500,Mile,Turf,Spring Trophy,MJC,2,G2,,22.15461,113.54787
Taipa,Macao,Asia,1500,Mile,Turf,Macau Hong Kong Trophy,MJC,1,G1,,22.15461,113.54787
Taipa,Macao,Asia,1200,Sprint,Turf,Chairman's Challenge Cup,MJC,1,G1,,22.15461,113.54787
Taipa,Macao,Asia,1350,Sprint,Dirt,Sand Classic Cup,MJC,3,G3,,22.15461,113.54787
Taipa,Macao,Asia,1600,Mile,Dirt,Jai Alai Hotel Cup,MJC,3,G3,,22.15461,113.54787
Taipa,Macao,Asia,1200,Sprint,Turf,Macau Sprint Trophy,MJC,3,G3,,22.15461,113.54787
Taipa,Macao,Asia,1500,Mile,Turf,Directors' Cup,MJC,2,G2,,22.15461,113.54787
Taipa,Macao,Asia,1500,Mile,Turf,Macau Derby Trial,MJC,3,G3,,22.15461,113.54787
Taipa,Macao,Asia,1500,Mile,Turf,Macau Guineas,MJC,1,G1,,22.15461,113.54787
Taipa,Macao,Asia,1350,Sprint,Dirt,Summer Trophy,MJC,2,G2,,22.15461,113.54787
Taipa,Macao,Asia,1800,Mile,Turf,Macau Derby,MJC,1,G1,,22.15461,113.54787
Taipa,Macao,Asia,1600,Mile,Dirt,Macau Star of Sand Stakes,MJC,1,G1,,22.15461,113.54787
Taipa,Macao,Asia,1800,Mile,Turf,Macau Gold Cup,MJC,1,G1,,22.15461,113.54787
Taipa,Macao,Asia,1600,Mile,Dirt,Autumn Trophy,MJC,2,G2,,22.15461,113.54787
Taipa,Macao,Asia,1050,Sprint,Dirt,Lisboa Sand Challenge,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1800,Mile,Dirt,Active Bo Bo,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1600,Mile,Dirt,Royal Treasure,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1100,Sprint,Dirt,Analyst,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1600,Mile,Dirt,Natural Blitz,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1100,Sprint,Dirt,Crown's Gift,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1100,Sprint,Dirt,Pearl Green,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1600,Mile,Dirt,The Alfonso,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1800,Mile,Dirt,Hostwin Saturn,MJC,4,Local,,22.15461,113.54787
Taipa,Macao,Asia,1050,Sprint,Dirt,MJC Taipa 1050m Dirt,MJC,0,Non-Graded,,22.15461,113.54787
Taipa,Macao,Asia,1300,Sprint,Dirt,MJC Taipa 1300m Dirt,MJC,0,Non-Graded,,22.15461,113.54787
Taipa,Macao,Asia,1500,Mile,Dirt,MJC Taipa 1500m Dirt,MJC,0,Non-Graded,,22.15461,113.54787
Taipa,Macao,Asia,1700,Mile,Dirt,MJC Taipa 1700m Dirt,MJC,0,Non-Graded,,22.15461,113.54787
Taipa,Macao,Asia,1100,Sprint,Turf,MJC Taipa 1100m Turf,MJC,0,Non-Graded,,22.15461,113.54787
Taipa,Macao,Asia,1400,Sprint,Turf,MJC Taipa 1400m Turf,MJC,0,Non-Graded,,22.15461,113.54787
Taipa,Macao,Asia,1700,Mile,Turf,MJC Taipa 1700m Turf,MJC,0,Non-Graded,,22.15461,113.54787
Taipa,Macao,Asia,2000,Medium,Turf,MJC Taipa 2000m Turf,MJC,0,Non-Graded,,22.15461,113.54787
Izmir Şirinyer,Turkiye,Europe,1400,Sprint,Dirt,Alsancak,TJK,2,G2,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,1900,Medium,Dirt,Fehmi Simsaroglu,TJK,3,G3,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,2100,Medium,Dirt,Ege Derbisi,TJK,1,G1,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,1700,Mile,Turf,Fevzi Lutfi Karaosmanoglu,TJK,3,G3,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,2000,Medium,Dirt,Kubilay,TJK,3,G3,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,1000,Sprint,Dirt,TJK Izmir Şirinyer 1000m Dirt,TJK,0,Non-Graded,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,1100,Sprint,Dirt,TJK Izmir Şirinyer 1100m Dirt,TJK,0,Non-Graded,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,1200,Sprint,Dirt,TJK Izmir Şirinyer 1200m Dirt,TJK,0,Non-Graded,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,1000,Sprint,Turf,TJK Izmir Şirinyer 1000m Turf,TJK,0,Non-Graded,,38.384444,27.150278
Izmir Şirinyer,Turkiye,Europe,1100,Sprint,Turf,TJK Izmir Şirinyer 1100m Turf,TJK,0,Non-Graded,,38.384444,27.150278
